Institute,Academic Program Name,Quota,Seat Type,Gender,Opening_R1,Closing_R1,Opening_R2,Closing_R2,Opening_R3,Closing_R3,Opening_R4,Closing_R4,Opening_R5,Closing_R5,Opening_R6,Closing_R6
"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,44706.0,44706.0,,,,,,,,,,
"Shree Devi Institute of Technology-Kenjar, Mangaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,75557.0,75557.0,,,,,,,,,,
"Shree Devi Institute of Technology-Kenjar, Mangaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,87327.0,87327.0,,,,,,,,,,
"Shree Devi Institute of Technology-Kenjar, Mangaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,81412.0,81412.0,,,,,,
"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,62552.0,62552.0,,,62552.0,62552.0,17689.0,17689.0,,,,
"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,68554.0,68554.0,,,,,,,,,,
"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,101913.0,101913.0,,,,,56350.0,56350.0,,,,
"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,94586.0,94586.0,,,,,,,,,,
"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,95597.0,95597.0,,,,,85977.0,85977.0,,,,
"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,109969.0,109969.0,,,,,,,,,,
"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,110829.0,110829.0,,,,,67287.0,67287.0,,,,
"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru","Cyber Security (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,104762.0,104762.0,,,,,,,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,20614.0,20614.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,26286.0,26286.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,10358.0,10358.0,,,14939.0,14939.0,11173.0,11173.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,27263.0,27263.0,32955.0,32955.0,,,18329.0,18329.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,10584.0,10584.0,,,15983.0,15983.0,14139.0,14139.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,27910.0,27910.0,27263.0,27263.0,,,20547.0,20547.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,54573.0,54573.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,13533.0,13533.0,,,,,,,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,36968.0,36968.0,,,,,,,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,35776.0,35776.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,21476.0,21476.0,,,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,49202.0,49202.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,47005.0,47005.0,,,39408.0,39408.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Instrumentation Engineering (Inst. Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,82084.0,82084.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Electronics & Telecommunicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,60147.0,60147.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,11842.0,11842.0,,,18090.0,18090.0,20586.0,20586.0,,,,
"Siddaganga Institute of Technology-B H Road, Tumakuru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,32955.0,32955.0,41547.0,41547.0,,,30487.0,30487.0,,,,
"Sir M V School Of Architecture-Yelahanka, Bengaluru","Bachelor of Design (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,102844.0,102844.0,,,44061.0,44061.0,,,,,,
"Sir M V School Of Architecture-Yelahanka, Bengaluru","Bachelor of Design (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,103694.0,103694.0,,,,,,,,,,
"Sir M V School Of Architecture-Yelahanka, Bengaluru","Bachelor of Urban & Regional Planning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,97535.0,97535.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,13648.0,13648.0,,,24120.0,24120.0,29055.0,29055.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,41340.0,41340.0,63803.0,63803.0,,,40080.0,40080.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Bio- technology (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,43258.0,43258.0,,,78926.0,78926.0,107254.0,107254.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Bio- technology (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,44223.0,44223.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Biotechnology (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,44411.0,44411.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,55967.0,55967.0,,,110094.0,110094.0,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,77464.0,77464.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,12885.0,12885.0,,,22026.0,22026.0,23106.0,23106.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,37986.0,37986.0,63836.0,63836.0,,,47632.0,47632.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,13422.0,13422.0,,,23926.0,23926.0,26562.0,26562.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,43905.0,43905.0,66538.0,66538.0,,,54325.0,54325.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,14478.0,14478.0,,,26568.0,26568.0,30392.0,30392.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,58837.0,58837.0,89775.0,89775.0,,,64214.0,64214.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,31113.0,31113.0,,,65232.0,65232.0,58747.0,58747.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,106062.0,106062.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,19200.0,19200.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,81180.0,81180.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,74763.0,74763.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,34643.0,34643.0,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,69137.0,69137.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,100867.0,100867.0,,,89012.0,89012.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Computer Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,25550.0,25550.0,,,45918.0,45918.0,97470.0,97470.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Computer Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,75283.0,75283.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Telecomm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,25400.0,25400.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Telecomm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,101006.0,101006.0,,,,,,,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Telecommu- nication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,52153.0,52153.0,78423.0,78423.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Telecommunicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,29786.0,29786.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Electronics & Telecommunicati on Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,85096.0,85096.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,16655.0,16655.0,,,30150.0,30150.0,33556.0,33556.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,63803.0,63803.0,72787.0,72787.0,,,52424.0,52424.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,40954.0,40954.0,,,84225.0,84225.0,51958.0,51958.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Robotics & Artificial Intelligence (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,18604.0,18604.0,,,34662.0,34662.0,50334.0,50334.0,,,,
"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru","Robotics & Artificial Intelligence (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,73893.0,73893.0,,,,,,,,,,
"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,91192.0,91192.0,,,,,,,,,,
"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,85586.0,85586.0,,,,,,,,,,
"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,96610.0,96610.0,,,,,,,,,,
"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,23217.0,23217.0,,,,,,,,,,
"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology-Laxmeswar, Gadag","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,96208.0,96208.0,,,,
"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology-Laxmeswar, Gadag","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,92571.0,92571.0,,,,
"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology University- Manasagangothri, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,5158.0,5158.0,,,,
"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology University- Manasagangothri, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,12883.0,12883.0,,,,
"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology University-Manasagangothri, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2993.0,2993.0,,,4752.0,4752.0,7156.0,7156.0,,,,
"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology University-Manasagangothri, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,13042.0,13042.0,10939.0,10939.0,,,,,,,,
"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,99691.0,99691.0,,,,,,,,,,
"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,102652.0,102652.0,,,,,,,,,,
"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,50706.0,50706.0,,,,,,,,,,
"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru","Electronics Engineering (VLSI Design & Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,38011.0,38011.0,,,,
"Sri Sairam College of Engineering-Anekal, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,100054.0,100054.0,,,,,70703.0,70703.0,,,,
"Sri Sairam College of Engineering-Anekal, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,110453.0,110453.0,,,,,,,,
"Sri Sairam College of Engineering-Anekal, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,110207.0,110207.0,,,,,101910.0,101910.0,,,,
"Sri Sairam College of Engineering-Anekal, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,99579.0,99579.0,,,,,,,,,,
"Sri Sairam College of Engineering-Anekal, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,91576.0,91576.0,,,,,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,85622.0,85622.0,,,,,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,82591.0,82591.0,,,,,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108674.0,108674.0,,,61878.0,61878.0,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Cyber Security (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,90914.0,90914.0,,,,,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,71514.0,71514.0,,,,,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,59558.0,59558.0,,,,,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,105095.0,105095.0,,,,,,,,,,
"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,98077.0,98077.0,,,,,,,,,,
"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,106944.0,106944.0,,,,,,,,,,
"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,85288.0,85288.0,,,109058.0,109058.0,98588.0,98588.0,,,,
"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,68203.0,68203.0,,,,
"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru","Computer Science & Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,54335.0,54335.0,,,80920.0,80920.0,79189.0,79189.0,,,,
"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru","Computer Science & Engineering (Cyber Security) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,105250.0,105250.0,,,106739.0,106739.0,62764.0,62764.0,,,,
